full_address,median_price_per_sqm,mean_price_per_sqm,housing_type,latitude,longitude
312C SUMANG LINK,5767.357142857143,5958.863083985957,public,1.41090728228615,103.901186083098
313 ANG MO KIO AVE 3,4835.6164383561645,4886.823886760169,public,1.36664972640598,103.850133665442
313 BT BATOK ST 32,4234.693877551021,4421.299382425782,public,1.36025027184777,103.747782999863
313 HOUGANG AVE 5,5932.203389830508,5893.728146546277,public,1.36521740546842,103.894771265948
313 JURONG EAST ST 32,4067.5675675675675,4308.39968218609,public,1.34715455988215,103.733348701413
313 SEMBAWANG DR,4000.0,4144.096027249783,public,1.44447224601627,103.821707282924
313 SERANGOON AVE 2,4771.0266607747835,4889.2446736709735,public,1.35323929752374,103.865249340249
313 SHUNFU RD,6485.320649499754,6425.255931504422,public,1.3515192552281,103.837228818191
313 TAMPINES ST 33,4652.777777777777,4507.857013803907,public,1.35221766773568,103.956809861
313 UBI AVE 1,5293.040293040292,5135.54124270791,public,1.32906022188765,103.903899355526
313 WOODLANDS ST 31,4082.1917808219177,4474.961842696915,public,1.43080387256595,103.776172390442
313A ANCHORVALE RD,4290.909090909091,4598.464925244887,public,1.39158552030217,103.887519934332
313A SUMANG LINK,5597.826086956522,5771.165217391304,public,1.4098518409694,103.901995283996
313B ANCHORVALE RD,4318.181818181818,4451.665876152833,public,1.39134850373845,103.888012432395
313B SUMANG LINK,5775.892857142857,5954.931763285024,public,1.41023954723192,103.902143588407
313C ANCHORVALE RD,4444.945454545455,4524.996179183136,public,1.39183903140814,103.887995878385
313C SUMANG LINK,5980.201863354037,6071.418071576457,public,1.41062885103467,103.901551852458
313D ANCHORVALE RD,4536.0,4694.522136645963,public,1.39215061903001,103.887563158843
314 ANG MO KIO AVE 3,5568.181818181818,5638.751842751843,public,1.36622707120636,103.850085858983
314 BT BATOK ST 32,4343.75,4343.75,public,1.3603147490342,103.746966785008
314 HOUGANG AVE 5,4239.04052936311,4316.239316239316,public,1.36476465177918,103.894218784179
314 JURONG EAST ST 32,4597.086681974742,4494.106311411296,public,1.34665351063977,103.733275157188
314 SEMBAWANG DR,3880.0,4177.589330604036,public,1.44369870028224,103.821192155791
314 SERANGOON AVE 2,5247.311827956989,5806.451612903225,public,1.35292209672281,103.865518393894
314 TAMPINES ST 33,4673.202614379085,4696.325629520356,public,1.3522170260524,103.957126056792
314 UBI AVE 1,4761.9047619047615,4902.2717049032835,public,1.32929452580121,103.903634766965
314 WOODLANDS ST 31,3767.123287671233,4078.7700565006867,public,1.43119072372737,103.776074114475
314 YISHUN RING RD,3372.093023255814,3550.3158104143426,public,1.4317314171105,103.841752753756
314A ANCHORVALE LINK,4090.909090909091,4423.675230566535,public,1.39096346108008,103.889146789976
314A PUNGGOL WAY,6549.814444761632,6674.138415762984,public,1.40826187839775,103.898017940475
314B ANCHORVALE LINK,4318.181818181818,4602.6697534349705,public,1.39104986151367,103.888846713825
314B PUNGGOL WAY,6344.086021505376,6521.432756384808,public,1.40789778716346,103.897370752408
314C ANCHORVALE LINK,4609.090909090909,4665.810276679842,public,1.39146759994418,103.888964274249
314D ANCHORVALE LINK,4840.0,4902.907450434783,public,1.39142658189252,103.889253370265
315 BT BATOK ST 32,3869.0476190476193,3832.414933186389,public,1.36009637574567,103.746560963113
315 CLEMENTI AVE 4,6237.241758241758,6053.662087912088,public,1.31847036567508,103.765419463873
315 HOUGANG AVE 5,4945.652173913043,5275.416396279473,public,1.36487118219384,103.894979026095
315 JURONG EAST ST 32,4040.540540540541,4201.615224416994,public,1.34603432938681,103.732850513855
315 SEMBAWANG VISTA,3736.1921148895813,3942.064724207145,public,1.44686608385044,103.82060863266
315 SERANGOON AVE 2,6091.397849462366,6080.810687642037,public,1.35293445761679,103.865970806633
315 TAMPINES ST 33,4612.6760563380285,4602.21820297273,public,1.35214170002867,103.957447937175
315 UBI AVE 1,4423.076923076923,4652.221702509872,public,1.32935634839085,103.903220788002
315 WOODLANDS ST 31,3941.176470588235,4240.234275528393,public,1.43147640608651,103.77584621921
315A ANCHORVALE RD,4559.454545454546,4702.425818181819,public,1.39194187989874,103.889018489102
315A ANG MO KIO ST 31,6724.747474747475,7023.043218146376,public,1.36421831526448,103.846861474806
315A PUNGGOL WAY,6637.168141592921,6610.4249921493,public,1.40831677374217,103.897052983922
315A YISHUN AVE 9,4776.785714285715,4926.807514310072,public,1.43238385408312,103.842384119393
315B ANCHORVALE RD,4636.363636363636,4842.348395256917,public,1.39217823243959,103.888323166759
315B ANG MO KIO ST 31,6890.909090909091,6902.1707378494075,public,1.36402757273373,103.847478724527
315B PUNGGOL WAY,6340.0050600885515,6470.11219977323,public,1.40795602683384,103.896400767911
315B YISHUN AVE 9,4891.304347826087,5037.023070097604,public,1.43193085614681,103.842565042895
315C ANCHORVALE RD,4718.181818181818,4800.208484848485,public,1.39234414519167,103.888049808731
315C YISHUN AVE 9,4950.392857142857,5238.450914423741,public,1.43236736579943,103.843300865333
316 BT BATOK ST 32,3970.5882352941176,4167.107602996705,public,1.3605766052846,103.746834002944
316 CLEMENTI AVE 4,5758.241758241758,5873.823356767456,public,1.3184700954521,103.764526086951
316 HOUGANG AVE 7,5749.002991026919,5653.839844901914,public,1.36497584742043,103.896809883055
316 JURONG EAST ST 32,4242.857142857143,4276.80211004216,public,1.34579717453294,103.73230005742
316 SEMBAWANG VISTA,3650.0,3753.597994497442,public,1.44634275472687,103.820816616633
316 SERANGOON AVE 2,5520.833333333333,5520.833333333333,public,1.35301133658634,103.86647177389
316 TAMPINES ST 33,4355.46875,4502.184531520402,public,1.35148620830528,103.957696576296
316 UBI AVE 1,4875.0,5067.070640542489,public,1.32925189163013,103.902615440444
316 WOODLANDS ST 31,3835.6164383561645,4223.384210979245,public,1.43150896364408,103.776361764527
316A ANCHORVALE LINK,4351.104,4713.856415584416,public,1.39259070435595,103.889372018379
316A ANG MO KIO ST 31,6684.21052631579,6830.475869809203,public,1.36476598625413,103.846907899709
316A PUNGGOL WAY,6708.420093701197,6696.573904906905,public,1.40890165905109,103.898407764488
316A YISHUN AVE 9,4871.025308241402,4958.63284265173,public,1.43335530681195,103.842705084631
316B ANCHORVALE LINK,4472.0,4610.462041958042,public,1.39284937868558,103.888820766704
316B PUNGGOL WAY,6473.927110096108,6638.90100209497,public,1.40894665776408,103.89792554782
316B YISHUN AVE 9,4945.652173913043,5072.138485013242,public,1.43286932101608,103.842697590791
316C ANCHORVALE LINK,4800.0,5041.661478787879,public,1.39316162628404,103.888370952522
316C PUNGGOL WAY,6021.5053763440865,6208.7032932810835,public,1.40897577474178,103.897024808292
316C YISHUN AVE 9,4910.714285714285,5083.547947280716,public,1.43292306072856,103.843472712009
316D PUNGGOL WAY,6397.8494623655915,6528.7043105909215,public,1.40879311418322,103.896812070957
317 ANG MO KIO ST 31,6134.628551865799,6084.811585467311,public,1.36562478329901,103.847011474539
317 BT BATOK ST 32,3936.160714285714,4290.192365569823,public,1.36063976510707,103.747638364128
317 CLEMENTI AVE 4,5769.2307692307695,5827.971810797898,public,1.31803800701388,103.764519142282
317 HOUGANG AVE 7,4477.611940298508,4550.535663378571,public,1.36529966178088,103.896454800013
317 JURONG EAST ST 31,4257.142857142857,4271.276160161892,public,1.34654969716687,103.730965104932
317 SEMBAWANG VISTA,3789.2328505491005,3912.8232582720716,public,1.44594229125957,103.820429169552
317 SERANGOON AVE 2,6165.192052980132,6180.832390877147,public,1.35260972084146,103.866222094228
317 TAMPINES ST 33,4728.971962616823,4599.20557617602,public,1.35153802906184,103.956897901071
317 UBI AVE 1,5185.481039325843,5377.8967696629215,public,1.32857757757936,103.902800620956
317 WOODLANDS ST 31,3995.2121292725096,4244.100792746735,public,1.43189593455214,103.776268265174
317A ANCHORVALE RD,4463.636363636364,4681.897400053922,public,1.39392639161049,103.887958194183
317A YISHUN AVE 9,4821.428571428572,5111.109435078379,public,1.43450592896688,103.843292004282
317B ANCHORVALE RD,4410.177865612648,4465.141364628321,public,1.39386232204759,103.888540263546
317B YISHUN AVE 9,4733.695652173913,4940.217391304348,public,1.43416878511817,103.842950441024
317C ANCHORVALE RD,4258.695652173913,4501.954325867369,public,1.39345998492639,103.888223477645
317C YISHUN AVE 9,5102.652173913044,5257.782608695652,public,1.43378048287839,103.843105705893
317D ANCHORVALE RD,4619.565217391304,4822.802053830227,public,1.39346617238896,103.887930423496
318 BT BATOK ST 32,3823.529411764706,4094.960689058716,public,1.36094741502687,103.747050643733
318 CLEMENTI AVE 4,5714.285714285715,5795.204795204795,public,1.31803746016205,103.765413358653
318 HOUGANG AVE 5,4222.844112769486,4394.720239382796,public,1.36566360773212,103.896194709398
318 JURONG EAST ST 31,3918.9189189189187,4219.197769197769,public,1.34750822865247,103.730560691538
318 SEMBAWANG VISTA,4170.0,4262.458321771624,public,1.44611443203674,103.820034053023
318 SERANGOON AVE 2,6019.007837799783,5994.771455917151,public,1.35284046238433,103.867164766436
318 TAMPINES ST 33,4615.384615384615,4428.098670154351,public,1.35146093495017,103.956074919308
318 UBI AVE 1,4527.777777777777,4794.861619861619,public,1.32845731032674,103.903274600324
318 WOODLANDS ST 31,3632.6257410594762,3982.9845763536405,public,1.43185620344217,103.777063676323
318A ANCHORVALE LINK,4305.830039525692,4508.555219250872,public,1.39372831595147,103.889723049359
318A YISHUN AVE 9,5141.304347826086,5257.898957409051,public,1.43407449681869,103.843573649647
318B ANCHORVALE LINK,4445.454545454546,4597.530288786811,public,1.39382852195671,103.888915861917
318B YISHUN AVE 9,4803.959627329193,5032.171355498721,public,1.43367833611169,103.843871260947
318C ANCHORVALE LINK,4063.6363636363635,4370.142900577683,public,1.39333357053438,103.889000192919
318C YISHUN AVE 9,4691.576086956522,4799.616761559697,public,1.43338279018701,103.843517908933
318D ANCHORVALE LINK,4304.347826086957,4527.34766798419,public,1.39314049828612,103.889509691071
319 ANG MO KIO AVE 1,4465.753424657534,4567.633761304816,public,1.36509785283533,103.847380723566
319 BT BATOK ST 33,4321.428571428572,4361.8155278800305,public,1.3613950798384,103.746516665634
319 CLEMENTI AVE 4,5865.671641791045,5667.5601404741,public,1.31738024777586,103.764787030207
319 HOUGANG AVE 5,4328.358208955224,4555.190938347313,public,1.36572843966135,103.896620216828
319 JURONG EAST ST 31,4230.7692307692305,4204.907746574413,public,1.34798942321199,103.7304582035
319 SEMBAWANG CL,3781.5126050420167,4099.234867957204,public,1.44625182986363,103.8192531663
319 SERANGOON AVE 2,6089.04109589041,6145.5039855427085,public,1.35252439194918,103.868043877858
319 TAMPINES ST 33,4311.023622047243,4246.799505832557,public,1.35086520634088,103.956396069577
319 UBI AVE 1,4440.476190476191,4734.224109224109,public,1.32827325782622,103.90359427022
319 WOODLANDS ST 31,4003.7127128408656,4328.200267054982,public,1.43150888069834,103.777400269235
319A ANCHORVALE DR,4409.090909090909,4709.00569006672,public,1.39059690271608,103.890148270578
319B ANCHORVALE DR,4356.818181818182,4599.822077922078,public,1.39139722657163,103.890466407379
319C ANCHORVALE DR,4536.363636363636,4560.9556998557,public,1.39088900332643,103.890634133148
32 BALAM RD,4736.8421052631575,4652.131325742674,public,1.3293933046895,103.886977511986
32 BEDOK STH AVE 2,5669.565217391304,5479.005302931784,public,1.32262578075749,103.937815786523
32 CASSIA CRES,5806.451612903225,6064.293604753072,public,1.30941607107151,103.883900101162
32 CHAI CHEE AVE,4676.923076923077,4784.568763458103,public,1.32371729072048,103.925001092941
32 EUNOS CRES,7777.777777777777,8105.444444444444,public,1.32029253511763,103.901355995305
32 GHIM MOH LINK,10322.58064516129,10336.900915204793,public,1.3100634072092,103.784498087029
32 HOLLAND CL,5791.80369339742,5739.778332911713,public,1.3061849004873,103.796881195835
32 JLN BAHAGIA,4329.357142857143,4405.999614940316,public,1.32613207103741,103.858096717028
32 JLN BT HO SWEE,6102.941176470588,5836.526531516562,public,1.28742122514492,103.828415534676
32 MARINE CRES,6052.631578947368,5956.60416494533,public,1.303178277126,103.911806642809
32 MARSILING DR,3904.109589041096,3830.3050590361336,public,1.44337609766218,103.772918129019
32 NEW MKT RD,6484.848484848485,6456.491874138933,public,1.2848558843058,103.842599920236
32 TEBAN GDNS RD,3762.6262626262624,3692.6406926406926,public,1.32184396296011,103.739872521955
32 TELOK BLANGAH RISE,4954.285714285715,4843.762332877145,public,1.27313105297407,103.821662863346
320 ANG MO KIO AVE 1,5136.986301369863,5101.146211909421,public,1.3655924562134,103.848386744168
320 BT BATOK ST 33,5224.7191011235955,5309.281367041199,public,1.36120673062964,103.746929231219
320 CLEMENTI AVE 4,5320.89552238806,5309.5970149253735,public,1.316901343761,103.765310715228
320 HOUGANG AVE 5,4090.909090909091,4142.528289618407,public,1.36626989576509,103.898029449551
320 JURONG EAST ST 31,4104.761904761905,4045.137854737855,public,1.34835984001849,103.730997471516
320 SEMBAWANG CL,4405.940594059406,4298.0765158845325,public,1.44643784156419,103.81885853477
320 TAMPINES ST 33,3787.037037037037,4124.118538181038,public,1.35070181299016,103.957051873318
320 UBI AVE 1,4663.461538461538,4985.431235431236,public,1.32880527103033,103.904280456723
320 WOODLANDS ST 32,4084.507042253521,4022.5066218302036,public,1.43154436490385,103.778095217113
320 YISHUN CTRL,4333.333333333333,4291.902263883745,public,1.42944311134143,103.841407442602
320A ANCHORVALE DR,5045.977011494253,5211.244386051181,public,1.39033370024041,103.891002827157
320B ANCHORVALE DR,4745.454545454545,4885.296658896658,public,1.39125129542693,103.890809117875
320C ANCHORVALE DR,4787.40157480315,5090.452493438321,public,1.39125401511209,103.891303333488
320D ANCHORVALE DR,4755.555555555556,4816.345270890725,public,1.3909522124166,103.891815990371
321 ANG MO KIO AVE 1,4739.726027397261,4729.328668138947,public,1.36511767092872,103.848396334171
321 BT BATOK ST 33,4375.139784946236,4521.409369977134,public,1.36131699323376,103.747741215309
321 HOUGANG AVE 5,4550.633927138501,4644.662851993136,public,1.36711104918375,103.898249972495
321 JURONG EAST ST 31,4324.324324324324,4346.990589780064,public,1.34835818598708,103.730092202588
321 SEMBAWANG CL,3966.3865546218485,4197.7429799799365,public,1.44608014993333,103.818524062291
321 SERANGOON AVE 2,5993.1506849315065,6565.98390632722,public,1.35120526890578,103.867769527625
321 TAH CHING RD,4409.824046920821,4400.905894604259,public,1.33727166109701,103.724355525718
321 TAMPINES ST 33,3968.75,4156.972763777795,public,1.35069890623764,103.957515688038
321 UBI AVE 1,4593.75,4864.583333333333,public,1.32851573037035,103.904729555598
321 WOODLANDS ST 32,3539.325842696629,3918.133639518051,public,1.43187058302869,103.779020810573
321 YISHUN CTRL,3890.39039039039,4109.769311894312,public,1.42887961053535,103.841528588879
321A ANCHORVALE DR,4563.127272727273,4774.011788294934,public,1.39000777515024,103.892034090131
321B ANCHORVALE DR,4590.90909090909,4809.021324354657,public,1.39056163065421,103.892266218672
321C ANCHORVALE DR,4477.272727272728,4810.100642791552,public,1.39058578077811,103.891617324
322 ANG MO KIO AVE 3,5684.931506849315,5594.585131686547,public,1.36835858820173,103.847745828569
322 BT BATOK ST 33,4005.3763440860216,4213.34631447887,public,1.36166738427595,103.747725025434
322 HOUGANG AVE 5,4402.985074626866,4458.160047071618,public,1.36709855359263,103.896978678668
322 JURONG EAST ST 31,3908.1632653061224,4135.790064375864,public,1.34803793215272,103.729165542694
322 SEMBAWANG CL,3716.4634146341464,3917.606276097506,public,1.44555988914785,103.818296366915
322 SERANGOON AVE 3,6028.368794326241,6177.761852715437,public,1.35175507137606,103.868662430875
322 TAH CHING RD,4386.663556384964,4382.094979634341,public,1.33687682528474,103.724556263646
322 TAMPINES ST 33,4567.625661375661,4525.841915079505,public,1.35087595592887,103.958127135791
322 UBI AVE 1,4737.509758001561,4803.790983606557,public,1.32791288824126,103.904833849402
322 WOODLANDS ST 32,4711.208539839878,4558.453627005857,public,1.43151585350574,103.778881591946
322 YISHUN CTRL,4573.770491803279,4442.522729976487,public,1.42873442810568,103.840836164995
322A ANCHORVALE DR,5093.023255813953,5440.681419489821,public,1.39152119923122,103.892313717113
322A JURONG EAST ST 31,4953.020134228188,4797.065968627606,public,1.34767058736295,103.728931059064
322A SUMANG WALK,7283.348497037958,7217.124902750472,public,1.41139447142604,103.897032401459
322B ANCHORVALE DR,5087.912087912088,4961.638361638362,public,1.39134223763825,103.891903586971
322B SUMANG WALK,7300.4731182795695,7276.944243284702,public,1.4109158849694,103.896886744995
322C ANCHORVALE DR,4835.1648351648355,5281.3647890570965,public,1.39189398402945,103.892092264081
322C SUMANG WALK,7323.529411764706,7316.10104007805,public,1.41051905118907,103.896581361899
322D SUMANG WALK,7317.708333333334,7355.3513752831495,public,1.41003628713147,103.896380211581
323 ANG MO KIO AVE 3,5568.181818181818,5541.735381021095,public,1.36789004826246,103.847599140207
323 BT BATOK ST 33,5156.25,4875.87486623863,public,1.36103222148882,103.748091419935
323 HOUGANG AVE 5,3695.6521739130435,3779.9048237075494,public,1.36722750566218,103.89779834526
323 JURONG EAST ST 31,4400.0,4421.59449000233,public,1.34839013731603,103.728986352199
323 SEMBAWANG CL,4016.106442577031,4090.675824441465,public,1.44509125244238,103.81807503418
323 SERANGOON AVE 3,5984.375,6342.826454376226,public,1.35116857435372,103.869408469694
323 TAH CHING RD,4764.1509433962265,4393.38379144318,public,1.33681564886221,103.723914182691
323 TAMPINES ST 33,4807.158852849816,4613.560557693294,public,1.35159004317722,103.958395332025
323 UBI AVE 1,4761.9047619047615,4950.704463088248,public,1.32803365560415,103.904398329853
323 WOODLANDS ST 32,4076.0590500641847,4459.297008513353,public,1.43117274894118,103.77911320353
323 YISHUN CTRL,4225.4098360655735,4115.756950808296,public,1.42817915274422,103.841271522781
323A SENGKANG EAST WAY,4718.181818181818,4854.584304584305,public,1.39271007825759,103.892999544688
323A SUMANG WALK,7258.064516129032,7179.04954936585,public,1.41239137117199,103.898233670211
323B SENGKANG EAST WAY,4772.727272727273,5008.113520342092,public,1.39209550650234,103.89255070806
323B SUMANG WALK,7404.367684841564,7363.038081644305,public,1.41205710574285,103.897761563713
323C SENGKANG EAST WAY,4545.454545454545,4901.408199643493,public,1.39291333684103,103.892403304917
323C SUMANG WALK,7419.354838709677,7418.025225982583,public,1.41266670276858,103.897601359974
323D SUMANG WALK,7699.115044247787,7633.669118910199,public,1.41218811745694,103.897455703032
324 ANG MO KIO AVE 3,5204.081632653061,5206.436420722135,public,1.36833392201705,103.846879231399
324 BT BATOK ST 33,4140.625,4671.29955858748,public,1.36216472766267,103.747628122263
324 CLEMENTI AVE 5,6483.516483516483,6384.910017518713,public,1.31514159529226,103.766056205529
324 HOUGANG AVE 5,4639.423076923076,4605.649038461538,public,1.36750458591712,103.897418323346
324 JURONG EAST ST 31,4230.7692307692305,4260.75623937466,public,1.34867735421616,103.729868929763
324 SEMBAWANG CL,4200.0,3955.349957567819,public,1.44457098531352,103.81784736593
324 SERANGOON AVE 3,6177.884615384615,6134.294871794872,public,1.35125096397791,103.86884445834
324 TAH CHING RD,3942.3076923076924,4107.158963466342,public,1.33637959148296,103.723444766506
324 TAMPINES ST 32,4391.891891891892,4572.8868910000265,public,1.35238834231733,103.959443360689
324 UBI AVE 1,4742.857142857143,4890.10118030118,public,1.32829434946575,103.904204443823
324 WOODLANDS ST 32,3938.0016051364364,3938.0016051364364,public,1.43123848904483,103.779712471656
324 YISHUN CTRL,3859.154929577465,4456.696036186679,public,1.4286615032394,103.841999469414
324A SENGKANG EAST WAY,5828.761755485893,5721.600436412809,public,1.39346660109152,103.892056931811
324B SENGKANG EAST WAY,5090.909090909091,5240.015263748597,public,1.39250120483191,103.892333312168
324C SENGKANG EAST WAY,4927.866960629921,5053.89891217444,public,1.39254408668838,103.891776534324
324D SENGKANG EAST WAY,4944.436363636363,5077.063339275104,public,1.3928443886439,103.891346931814
325 ANG MO KIO AVE 3,5204.081632653061,5304.005442176871,public,1.36789986956821,103.846887401387
325 BT BATOK ST 33,3831.967213114754,3815.1864400146133,public,1.36260161093367,103.747424940339
325 CLEMENTI AVE 5,5843.373493975903,5912.9652940118685,public,1.31542671896834,103.766840120707
325 HOUGANG AVE 7,4231.4049586776855,4385.677324938586,public,1.36758838065526,103.898880189886
325 JURONG EAST ST 31,4447.855680898662,4578.609654453556,public,1.34880342091286,103.728984380177
325 SEMBAWANG CRES,3536.5853658536585,3894.635081689987,public,1.44450474363115,103.818706030955
325 SERANGOON AVE 3,6130.952380952381,6245.572555649478,public,1.35093759016541,103.868683014792
325 TAH CHING RD,4096.774193548387,4272.992247457985,public,1.33598238025896,103.723127904618
325 TAMPINES ST 32,4899.3288590604025,4961.956509647961,public,1.35262887575629,103.959086503163
325 UBI AVE 1,4921.875,4940.435606060606,public,1.32770471680567,103.903826117652
325 WOODLANDS ST 32,4393.939393939394,4369.274424549457,public,1.43078891155605,103.779517722142
325 YISHUN CTRL,4726.027397260274,4590.483399077235,public,1.42923856240311,103.842145690691
325A SENGKANG EAST WAY,4790.909090909091,4928.938211546907,public,1.3936550850698,103.890915195653
325A SUMANG WALK,7615.275142314991,7588.301135637792,public,1.41359660400066,103.898121318524
325B SENGKANG EAST WAY,4590.909090909091,4721.8855218855215,public,1.39290849913155,103.89067545184
325B SUMANG WALK,7407.594086021505,7228.518388920944,public,1.41312136591979,103.897927310379
325C SENGKANG EAST WAY,4618.181818181818,4823.012736056215,public,1.39322971130646,103.891350959767
326 ANG MO KIO AVE 3,5260.869565217391,5396.059782608696,public,1.36706933818888,103.847902498352
326 BT BATOK ST 33,4568.583585559503,4437.911819183905,public,1.36257099897669,103.748155537184
326 CLEMENTI AVE 5,5447.761194029851,5477.652806557528,public,1.31441982602285,103.766613472958
326 HOUGANG AVE 7,4399.038461538461,4396.567307692308,public,1.36808005503554,103.898545028031
326 JURONG EAST ST 31,4864.864864864865,4864.864864864865,public,1.3490218244111,103.729609271898
326 SEMBAWANG CRES,4314.6557377049185,4208.645049204374,public,1.44469999675508,103.819162280801
326 SERANGOON AVE 3,6122.767857142857,6133.8031701444625,public,1.35035649046181,103.868996264219
326 TAH CHING RD,3933.716897856242,4155.218552485454,public,1.33576304290578,103.722668788785
326 TAMPINES ST 32,5033.112582781457,5213.359104605201,public,1.35262855057464,103.95864453337
326 UBI AVE 1,5269.736842105263,5371.308232529574,public,1.32717743985411,103.903801522508
326 WOODLANDS ST 32,4804.878048780488,4649.936946193056,public,1.43042123905158,103.77958246528
326 YISHUN RING RD,4034.246575342466,4422.815370353556,public,1.42955104737326,103.84243972426
326A ANCHORVALE RD,6130.434782608696,5842.069772256728,public,1.39491417297588,103.88800013779
326B ANCHORVALE RD,5201.086956521739,5374.155091415654,public,1.3953117728698,103.888014709966
326C ANCHORVALE RD,5460.754136206233,5576.68743311099,public,1.39571712840417,103.888065431995
326C SUMANG WALK,7065.35294117647,7065.201843213107,public,1.41240459366921,103.900177817489
326D ANCHORVALE RD,5097.826086956522,5326.646201624462,public,1.39613052938418,103.888097116033
327 ANG MO KIO AVE 3,5255.102040816327,5295.209183673469,public,1.36705284380639,103.846987446489
327 BT BATOK ST 33,4101.123595505618,4217.661516853933,public,1.36283015530633,103.747834206425
327 CLEMENTI AVE 5,5731.3432835820895,5776.41267734476,public,1.31397863904505,103.766558990296
327 HOUGANG AVE 5,4664.179104477613,4918.650609490482,public,1.36830683201861,103.895987624672
327 JURONG EAST ST 31,4370.793469465467,4424.257173932922,public,1.34914053686845,103.729174020373
327 SEMBAWANG CRES,4552.845528455285,4308.541026557562,public,1.44566382276232,103.8190220705
327 SERANGOON AVE 3,6026.785714285715,6384.115750915751,public,1.35059926733191,103.868514945025
327 TAH CHING RD,4147.540983606557,4261.716225805434,public,1.33615146757288,103.722633358102
327 TAMPINES ST 32,4797.2972972972975,5004.674154674155,public,1.35244718454516,103.958287602194
327 UBI AVE 1,4595.238095238095,4840.958485958486,public,1.32690473046022,103.903997715045
327 WOODLANDS ST 32,5238.0952380952385,5238.0952380952385,public,1.430239670696,103.780217792565
327 YISHUN RING RD,4080.5860805860802,4134.074259074259,public,1.43007109914643,103.842396446526
327A ANCHORVALE RD,4945.652173913043,5108.540372670807,public,1.39525631314867,103.888613356075
327A SUMANG WALK,7446.808510638298,7523.777853736089,public,1.41243613191501,103.899133553079
327B ANCHORVALE RD,5054.347826086956,5604.869565217391,public,1.39564692396452,103.888633293583
327B SUMANG WALK,7497.142678347935,7426.458072590738,public,1.41225569065015,103.899575835016
327C ANCHORVALE RD,5108.695652173913,5389.515527950311,public,1.39609319862488,103.888720918656
327C SUMANG WALK,7446.808510638298,7403.026245466863,public,1.41206930290767,103.899974279726
328 ANG MO KIO AVE 3,5011.363636363636,4962.871916537474,public,1.36661793708764,103.84786688518
328 BT BATOK ST 33,3258.4269662921347,3258.4269662921347,public,1.36287490524925,103.747562869215
328 CLEMENTI AVE 2,5088.7164179104475,5220.835820895522,public,1.31399161476536,103.767089003977
328 HOUGANG AVE 5,4447.761194029851,4762.094841251958,public,1.36874824600499,103.896534515412
328 JURONG EAST ST 31,3925.925925925926,3928.5615572929005,public,1.3494701229153,103.729955700808
328 SEMBAWANG CRES,4143.564356435643,4156.9190373582815,public,1.4454350549004,103.819386697528
328 SERANGOON AVE 3,6226.190476190476,6392.420926899187,public,1.35028615875324,103.868352627161
328 TAH CHING RD,4394.957983193277,4488.459267250706,public,1.33663451315422,103.72260042207
328 TAMPINES ST 32,4653.061224489796,4938.822830946273,public,1.35317296300294,103.958294345994
328 UBI AVE 1,4531.25,4801.088483146067,public,1.32756437970348,103.904805009306
328 WOODLANDS ST 32,4214.036809815951,4617.351563520289,public,1.43005749573809,103.779439838598
328 YISHUN RING RD,4347.964499324715,4475.272247245083,public,1.42977954209574,103.843056925662
329 ANG MO KIO AVE 3,5041.095890410959,5125.444691485045,public,1.3665990830055,103.846874423696
329 BT BATOK ST 33,4100.208044382802,4191.912227249645,public,1.36312633682463,103.747418527269
329 CLEMENTI AVE 2,5223.880597014925,5484.426128991531,public,1.31306718149221,103.767339299757
329 JURONG EAST AVE 1,4270.27027027027,4308.6599584199585,public,1.35013988623409,103.729936587391
329 SEMBAWANG CL,4304.347826086957,4397.181958726945,public,1.44635110057387,103.817664303233
329 SERANGOON AVE 3,6011.9047619047615,6026.656805634494,public,1.34962633376861,103.868063799554
329 TAH CHING RD,4438.89206167904,4472.996735739433,public,1.3374608850516,103.723845021333
329 TAMPINES ST 32,4965.986394557823,5094.836416036503,public,1.35335552120961,103.958728583436
329 UBI AVE 1,4098.360655737705,4329.102703532832,public,1.3270269894911,103.904816431751
329 WOODLANDS ST 32,4869.047619047618,4601.190476190476,public,1.43036127914544,103.778803360101
329 YISHUN RING RD,3952.3809523809523,4124.055824175824,public,1.43030125625917,103.842618159616
329A ANCHORVALE ST,5298.507462686567,5687.432569206546,public,1.39619302195076,103.88972181068
329B ANCHORVALE ST,5267.612903225807,5636.565691217164,public,1.39576281508857,103.889466805657
33 BALAM RD,5394.160583941606,5736.469040170813,public,1.32976665389063,103.886229168167
33 BEDOK STH AVE 2,4794.520547945205,4662.93110974153,public,1.3228412425757,103.939128684332
33 CHAI CHEE AVE,5394.736842105263,5441.214230721528,public,1.32400911794369,103.925848135552
33 EUNOS CRES,7750.0,8079.274920634921,public,1.32018325530871,103.90080491512
33 GHIM MOH LINK,10281.467425679948,10328.606031855557,public,1.30977118024449,103.784714017294
33 JLN BAHAGIA,4240.857142857143,4416.430225434942,public,1.32661209766562,103.858436241745
33 LIM LIAK ST,8266.287878787878,8280.871212121212,public,1.28511916772533,103.831577169295
33 MARINE CRES,6323.076923076923,6358.49255466397,public,1.30264896606627,103.912184784558
33 MARSILING DR,3357.591836734694,3343.8647959183677,public,1.44355825410306,103.772015392214
33 TEBAN GDNS RD,3676.2899262899264,3743.9671814671815,public,1.32030252805209,103.74184852426
